"","kratica","datum","tip","tecaj"
"17160","HRK",2016-12-13,"nakupni",7.0749227867
"17161","UZS",2016-12-13,"nakupni",3203.6906516307
"17162","BGN",2016-12-13,"nakupni",1.8382610048
"17163","DZD",2016-12-13,"nakupni",111.2432441518
"17164","IRR",2016-12-13,"nakupni",32250.000636621
"17165","DOP",2016-12-13,"nakupni",46.6000319986
"17166","ISK",2016-12-13,"nakupni",111.5999997945
"17167","XAG",2016-12-13,"nakupni",0.0592996619
"17168","CRC",2016-12-13,"nakupni",544.1200145298
"17169","SYP",2016-12-13,"nakupni",213.3001153954
"17170","LYD",2016-12-13,"nakupni",1.4200023323
"17171","JMD",2016-12-13,"nakupni",128.4327925454
"17172","MUR",2016-12-13,"nakupni",35.9501054307
"17173","GHS",2016-12-13,"nakupni",4.129993131
"17174","AOA",2016-12-13,"nakupni",165.7451237785
"17175","UYU",2016-12-13,"nakupni",28.6603998157
"17176","AFN",2016-12-13,"nakupni",66.6499361014
"17177","LBP",2016-12-13,"nakupni",1510.999424906
"17178","XPF",2016-12-13,"nakupni",112.1753910479
"17179","TTD",2016-12-13,"nakupni",6.7096998239
"17180","TZS",2016-12-13,"nakupni",2173.027998208
"17181","ALL",2016-12-13,"nakupni",127.3
"17182","XCD",2016-12-13,"nakupni",2.7000000027
"17183","GTQ",2016-12-13,"nakupni",7.5365119774
"17184","NPR",2016-12-13,"nakupni",108.0463172953
"17185","BOB",2016-12-13,"nakupni",6.8505998685
"17186","ZWD",2016-12-13,"nakupni",361.9
"17187","BBD",2016-12-13,"nakupni",2
"17188","CUC",2016-12-13,"nakupni",1
"17189","LAK",2016-12-13,"nakupni",8194.993450496
"17190","BND",2016-12-13,"nakupni",1.4235798612
"17191","BWP",2016-12-13,"nakupni",10.48955
"17192","HNL",2016-12-13,"nakupni",22.8604005786
"17193","PYG",2016-12-13,"nakupni",5791.5998897998
"17194","ETB",2016-12-13,"nakupni",22.3582098229
"17195","NAD",2016-12-13,"nakupni",13.6313395163
"17196","PGK",2016-12-13,"nakupni",3.1746006551
"17197","SDG",2016-12-13,"nakupni",6.499997444
"17198","MOP",2016-12-13,"nakupni",7.9887039565
"17199","NIO",2016-12-13,"nakupni",29.2544018367
"17200","BMD",2016-12-13,"nakupni",1
"17201","KZT",2016-12-13,"nakupni",331.0702072299
"17202","PAB",2016-12-13,"nakupni",1
"17203","BAM",2016-12-13,"nakupni",1.8385384387
"17204","GYD",2016-12-13,"nakupni",202.7300054339
"17205","YER",2016-12-13,"nakupni",250.2249121398
"17206","MGA",2016-12-13,"nakupni",3323.15998976
"17207","KYD",2016-12-13,"nakupni",0.8219415646
"17208","MZN",2016-12-13,"nakupni",72.5001247435
"17209","RSD",2016-12-13,"nakupni",116.0681178912
"17210","SCR",2016-12-13,"nakupni",13.4595201366
"17211","AMD",2016-12-13,"nakupni",484.8602390361
"17212","SBD",2016-12-13,"nakupni",7.8370405278
"17213","AZN",2016-12-13,"nakupni",1.7729754571
"17214","SLL",2016-12-13,"nakupni",5599.986262016
"17215","TOP",2016-12-13,"nakupni",2.1949078139
"17216","BZD",2016-12-13,"nakupni",1.9801400283
"17217","MWK",2016-12-13,"nakupni",726.0001086345
"17218","GMD",2016-12-13,"nakupni",42.5601775785
"17219","BIF",2016-12-13,"nakupni",1685.503121404
"17220","SOS",2016-12-13,"nakupni",574.3792396368
"17221","HTG",2016-12-13,"nakupni",66.4539966922
"17222","GNF",2016-12-13,"nakupni",9196.6009344
"17223","MVR",2016-12-13,"nakupni",15.409916933
"17224","MNT",2016-12-13,"nakupni",2474.027998208
"17225","CDF",2016-12-13,"nakupni",1178.3482833428
"17226","STD",2016-12-13,"nakupni",23059.237704536
"17227","TJS",2016-12-13,"nakupni",7.8768998098
"17228","KPW",2016-12-13,"nakupni",130.27332705
"17229","MMK",2016-12-13,"nakupni",1329.015998976
"17230","LSL",2016-12-13,"nakupni",13.6313395163
"17231","LRD",2016-12-13,"nakupni",98.003999744
"17232","KGS",2016-12-13,"nakupni",69.2382203285
"17233","GIP",2016-12-13,"nakupni",0.7884147556
"17234","XPT",2016-12-13,"nakupni",0.0010711668
"17235","MDL",2016-12-13,"nakupni",20.0404008838
"17236","CUP",2016-12-13,"nakupni",26.5
"17237","KHR",2016-12-13,"nakupni",4032.997444096
"17238","MKD",2016-12-13,"nakupni",57.7001250573
"17239","VUV",2016-12-13,"nakupni",106.507999488
"17240","MRO",2016-12-13,"nakupni",358.999520768
"17241","ANG",2016-12-13,"nakupni",1.7700199801
"17242","SZL",2016-12-13,"nakupni",13.6313395163
"17243","CVE",2016-12-13,"nakupni",103.7919137706
"17244","SRD",2016-12-13,"nakupni",7.3002001749
"17245","XPD",2016-12-13,"nakupni",0.0013664393
"17246","SVC",2016-12-13,"nakupni",8.75
"17247","BSD",2016-12-13,"nakupni",1
"17248","XDR",2016-12-13,"nakupni",0.7389499967
"17249","RWF",2016-12-13,"nakupni",819.999044734
"17250","AWG",2016-12-13,"nakupni",1.79
"17251","DJF",2016-12-13,"nakupni",178.8598594247
"17252","BTN",2016-12-13,"nakupni",67.4863904367
"17253","KMF",2016-12-13,"nakupni",462.4643343144
"17254","WST",2016-12-13,"nakupni",2.5964618295
"17255","SPL",2016-12-13,"nakupni",0.1666666667
"17256","ERN",2016-12-13,"nakupni",15.2907999061
"17257","FKP",2016-12-13,"nakupni",0.7884147556
"17258","SHP",2016-12-13,"nakupni",0.7884147556
"17259","JEP",2016-12-13,"nakupni",0.7884147556
"17260","TMT",2016-12-13,"nakupni",3.5
"17261","TVD",2016-12-13,"nakupni",1.3340600386
"17262","IMP",2016-12-13,"nakupni",0.7884147556
"17263","GGP",2016-12-13,"nakupni",0.7884147556
"17264","ZMW",2016-12-13,"nakupni",9.8108003638
"17265","USD",2016-12-14,"nakupni",1
"17266","EUR",2016-12-14,"nakupni",0.9383201525
"17267","GBP",2016-12-14,"nakupni",0.7865473678
"17268","INR",2016-12-14,"nakupni",67.4501761943
"17269","AUD",2016-12-14,"nakupni",1.3311313209
"17270","CAD",2016-12-14,"nakupni",1.3120083199
"17271","SGD",2016-12-14,"nakupni",1.4224718132
"17272","CHF",2016-12-14,"nakupni",1.0098786245
"17273","MYR",2016-12-14,"nakupni",4.4467479986
"17274","JPY",2016-12-14,"nakupni",115.028865918
"17275","CNY",2016-12-14,"nakupni",6.9050999994
"17276","NZD",2016-12-14,"nakupni",1.3832563769
"17277","THB",2016-12-14,"nakupni",35.5823551804
"17278","HUF",2016-12-14,"nakupni",294.3480777896
"17279","AED",2016-12-14,"nakupni",3.6729970046
"17280","HKD",2016-12-14,"nakupni",7.755637878
"17281","MXN",2016-12-14,"nakupni",20.22926897
"17282","ZAR",2016-12-14,"nakupni",13.6660913172
"17283","PHP",2016-12-14,"nakupni",49.5908448448
"17284","SEK",2016-12-14,"nakupni",9.1514999005
"17285","IDR",2016-12-14,"nakupni",13283.527690405
"17286","SAR",2016-12-14,"nakupni",3.750181971
"17287","BRL",2016-12-14,"nakupni",3.331956105
"17288","TRY",2016-12-14,"nakupni",3.4642163815
"17289","KES",2016-12-14,"nakupni",101.6999969487
"17290","KRW",2016-12-14,"nakupni",1165.9133776008
"17291","EGP",2016-12-14,"nakupni",18.6467202988
"17292","IQD",2016-12-14,"nakupni",1182.499999746
"17293","NOK",2016-12-14,"nakupni",8.462988976
"17294","KWD",2016-12-14,"nakupni",0.30517
"17295","RUB",2016-12-14,"nakupni",61.1759755384
"17296","DKK",2016-12-14,"nakupni",6.9764054379
"17297","PKR",2016-12-14,"nakupni",104.8249999873
"17298","ILS",2016-12-14,"nakupni",3.8054883163
"17299","PLN",2016-12-14,"nakupni",4.1532748934
"17300","QAR",2016-12-14,"nakupni",3.6412000026
"17301","XAU",2016-12-14,"nakupni",0.0008592992
"17302","OMR",2016-12-14,"nakupni",0.3848000169
"17303","COP",2016-12-14,"nakupni",2959.9780797545
"17304","CLP",2016-12-14,"nakupni",656.0857685936
"17305","TWD",2016-12-14,"nakupni",31.7417550682
"17306","ARS",2016-12-14,"nakupni",15.8869210887
"17307","CZK",2016-12-14,"nakupni",25.3569947578
"17308","VND",2016-12-14,"nakupni",22522.500097264
"17309","MAD",2016-12-14,"nakupni",10.0447366826
"17310","JOD",2016-12-14,"nakupni",0.707949996
"17311","BHD",2016-12-14,"nakupni",0.3769999743
"17312","XOF",2016-12-14,"nakupni",615.4976722559
"17313","LKR",2016-12-14,"nakupni",148.63
"17314","UAH",2016-12-14,"nakupni",26.4349994656
"17315","NGN",2016-12-14,"nakupni",316.5
"17316","TND",2016-12-14,"nakupni",2.2878356275
"17317","UGX",2016-12-14,"nakupni",3588.9999999797
"17318","RON",2016-12-14,"nakupni",4.2434890919
"17319","BDT",2016-12-14,"nakupni",79.4649963374
"17320","PEN",2016-12-14,"nakupni",3.3961341194
"17321","GEL",2016-12-14,"nakupni",2.6598495786
"17322","XAF",2016-12-14,"nakupni",615.4976722559
"17323","FJD",2016-12-14,"nakupni",2.0859451104
"17324","VEF",2016-12-14,"nakupni",9.9899999948
"17325","BYN",2016-12-14,"nakupni",1.9700000286
"17326","HRK",2016-12-14,"nakupni",7.0702796658
"17327","UZS",2016-12-14,"nakupni",3203.6906516307
"17328","BGN",2016-12-14,"nakupni",1.8358446418
"17329","DZD",2016-12-14,"nakupni",111.3381460987
"17330","IRR",2016-12-14,"nakupni",32250.000000508
"17331","DOP",2016-12-14,"nakupni",46.2699966425
"17332","ISK",2016-12-14,"nakupni",112.4019999991
"17333","XAG",2016-12-14,"nakupni",0.0581804727
"17334","CRC",2016-12-14,"nakupni",549.0599975381
"17335","SYP",2016-12-14,"nakupni",213.3001153954
"17336","LYD",2016-12-14,"nakupni",1.4200000038
"17337","JMD",2016-12-14,"nakupni",128.9100036607
"17338","MUR",2016-12-14,"nakupni",36.1699981669
"17339","GHS",2016-12-14,"nakupni",4.1200000033
"17340","AOA",2016-12-14,"nakupni",165.7451237785
"17341","UYU",2016-12-14,"nakupni",28.6100006101
"17342","AFN",2016-12-14,"nakupni",66.649999873
"17343","LBP",2016-12-14,"nakupni",1510.9999988318
"17344","XPF",2016-12-14,"nakupni",111.9713785768
"17345","TTD",2016-12-14,"nakupni",6.7344999312
"17346","TZS",2016-12-14,"nakupni",2174.4999999857
"17347","ALL",2016-12-14,"nakupni",127.259998208
"17348","XCD",2016-12-14,"nakupni",2.7000000027
"17349","GTQ",2016-12-14,"nakupni",7.5380001068
"17350","NPR",2016-12-14,"nakupni",108.055890829
"17351","BOB",2016-12-14,"nakupni",6.9549999234
"17352","ZWD",2016-12-14,"nakupni",361.9
"17353","BBD",2016-12-14,"nakupni",2
"17354","CUC",2016-12-14,"nakupni",1
"17355","LAK",2016-12-14,"nakupni",8200.9999966986
"17356","BND",2016-12-14,"nakupni",1.4224718132
"17357","BWP",2016-12-14,"nakupni",10.4399
"17358","HNL",2016-12-14,"nakupni",23.4500007627
"17359","PYG",2016-12-14,"nakupni",5807.4999998984
"17360","ETB",2016-12-14,"nakupni",22.3688575397
"17361","NAD",2016-12-14,"nakupni",13.6660913172
"17362","PGK",2016-12-14,"nakupni",3.1746006551
"17363","SDG",2016-12-14,"nakupni",6.4999999959
"17364","MOP",2016-12-14,"nakupni",7.9883070143
"17365","NIO",2016-12-14,"nakupni",29.2582963362
"17366","BMD",2016-12-14,"nakupni",1
"17367","KZT",2016-12-14,"nakupni",331.8349914555
"17368","PAB",2016-12-14,"nakupni",1
"17369","BAM",2016-12-14,"nakupni",1.8351947038
"17370","GYD",2016-12-14,"nakupni",205.2100067036
"17371","YER",2016-12-14,"nakupni",250.249999873
"17372","MGA",2016-12-14,"nakupni",3339.9999999187
"17373","KYD",2016-12-14,"nakupni",0.8199999967
"17374","MZN",2016-12-14,"nakupni",72.500000061
"17375","RSD",2016-12-14,"nakupni",115.8437872274
"17376","SCR",2016-12-14,"nakupni",13.459999968
"17377","AMD",2016-12-14,"nakupni",484.8602390361
"17378","SBD",2016-12-14,"nakupni",7.7972709552
"17379","AZN",2016-12-14,"nakupni",1.7775733805
"17380","SLL",2016-12-14,"nakupni",5599.9999766361
"17381","TOP",2016-12-14,"nakupni",2.1901007446
"17382","BZD",2016-12-14,"nakupni",1.9975000619
"17383","MWK",2016-12-14,"nakupni",725.5000004165
"17384","GMD",2016-12-14,"nakupni",42.85
"17385","BIF",2016-12-14,"nakupni",1684.9999985017
"17386","SOS",2016-12-14,"nakupni",574.3792396368
"17387","HTG",2016-12-14,"nakupni",66.9499969462
"17388","GNF",2016-12-14,"nakupni",9200.0000279347
"17389","MVR",2016-12-14,"nakupni",15.4099999289
"17390","MNT",2016-12-14,"nakupni",2479.4999999857
"17391","CDF",2016-12-14,"nakupni",1177.4749978877
"17392","STD",2016-12-14,"nakupni",23019.73440321
"17393","TJS",2016-12-14,"nakupni",7.8768998098
"17394","KPW",2016-12-14,"nakupni",130.27332705
"17395","MMK",2016-12-14,"nakupni",1348.9999999918
"17396","LSL",2016-12-14,"nakupni",13.6660913172
"17397","LRD",2016-12-14,"nakupni",97.9897404742
"17398","KGS",2016-12-14,"nakupni",69.1864845586
"17399","GIP",2016-12-14,"nakupni",0.7865473678
"17400","XPT",2016-12-14,"nakupni",0.0010560067
"17401","MDL",2016-12-14,"nakupni",20.0849990843
"17402","CUP",2016-12-14,"nakupni",26.5
"17403","KHR",2016-12-14,"nakupni",4008.1999511514
"17404","MKD",2016-12-14,"nakupni",57.6915159311
"17405","VUV",2016-12-14,"nakupni",107.4499969441
"17406","MRO",2016-12-14,"nakupni",358.9999992381
"17407","ANG",2016-12-14,"nakupni",1.7725000381
"17408","SZL",2016-12-14,"nakupni",13.6660913172
"17409","CVE",2016-12-14,"nakupni",103.4962040637
"17410","SRD",2016-12-14,"nakupni",7.3150000571
"17411","XPD",2016-12-14,"nakupni",0.0013691779
"17412","SVC",2016-12-14,"nakupni",8.75
"17413","BSD",2016-12-14,"nakupni",1
"17414","XDR",2016-12-14,"nakupni",0.7382499946
"17415","RWF",2016-12-14,"nakupni",820.4999982274
"17416","AWG",2016-12-14,"nakupni",1.79
"17417","DJF",2016-12-14,"nakupni",178.9699997613
"17418","BTN",2016-12-14,"nakupni",67.4501761943
"17419","KMF",2016-12-14,"nakupni",461.6232541919
"17420","WST",2016-12-14,"nakupni",2.5562371797
"17421","SPL",2016-12-14,"nakupni",0.1666666667
"17422","ERN",2016-12-14,"nakupni",15.3899993892
"17423","FKP",2016-12-14,"nakupni",0.7865473678
"17424","SHP",2016-12-14,"nakupni",0.7865473678
"17425","JEP",2016-12-14,"nakupni",0.7865473678
"17426","TMT",2016-12-14,"nakupni",3.5
"17427","TVD",2016-12-14,"nakupni",1.3311313209
"17428","IMP",2016-12-14,"nakupni",0.7865473678
"17429","GGP",2016-12-14,"nakupni",0.7865473678
"17430","ZMW",2016-12-14,"nakupni",9.9400005336
"17431","USD",2016-12-15,"nakupni",1
"17432","EUR",2016-12-15,"nakupni",0.9640534255
"17433","GBP",2016-12-15,"nakupni",0.8074068735
"17434","INR",2016-12-15,"nakupni",67.9066907939
"17435","AUD",2016-12-15,"nakupni",1.3621071799
"17436","CAD",2016-12-15,"nakupni",1.3401242379
"17437","SGD",2016-12-15,"nakupni",1.4479599557
"17438","CHF",2016-12-15,"nakupni",1.0336713689
"17439","MYR",2016-12-15,"nakupni",4.465
"17440","JPY",2016-12-15,"nakupni",118.3505841883
"17441","CNY",2016-12-15,"nakupni",6.9386
"17442","NZD",2016-12-15,"nakupni",1.4261609831
"17443","THB",2016-12-15,"nakupni",35.8031219751
"17444","HUF",2016-12-15,"nakupni",301.8634392594
"17445","AED",2016-12-15,"nakupni",3.6728649009
"17446","HKD",2016-12-15,"nakupni",7.7599452741
"17447","MXN",2016-12-15,"nakupni",20.6215612714
"17448","ZAR",2016-12-15,"nakupni",14.0926758487
"17449","PHP",2016-12-15,"nakupni",50.0049523992
"17450","SEK",2016-12-15,"nakupni",9.4273615046
"17451","IDR",2016-12-15,"nakupni",13427.870033834
"17452","SAR",2016-12-15,"nakupni",3.7511325996
"17453","BRL",2016-12-15,"nakupni",3.3953687269
"17454","TRY",2016-12-15,"nakupni",3.5257536144
"17455","KES",2016-12-15,"nakupni",102.1999999996
"17456","KRW",2016-12-15,"nakupni",1187.012365205
"17457","EGP",2016-12-15,"nakupni",18.3673795814
"17458","IQD",2016-12-15,"nakupni",1182
"17459","NOK",2016-12-15,"nakupni",8.6963417335
"17460","KWD",2016-12-15,"nakupni",0.3062879934
"17461","RUB",2016-12-15,"nakupni",61.9569857506
"17462","DKK",2016-12-15,"nakupni",7.1676835839
"17463","PKR",2016-12-15,"nakupni",104.8499999998
"17464","ILS",2016-12-15,"nakupni",3.8603174652
"17465","PLN",2016-12-15,"nakupni",4.2725875096
"17466","QAR",2016-12-15,"nakupni",3.641589986
"17467","XAU",2016-12-15,"nakupni",0.0008892971
"17468","OMR",2016-12-15,"nakupni",0.3844999969
"17469","COP",2016-12-15,"nakupni",2994.367657296
"17470","CLP",2016-12-15,"nakupni",666.5896982765
"17471","TWD",2016-12-15,"nakupni",32.0322007583
"17472","ARS",2016-12-15,"nakupni",16.0144214479
"17473","CZK",2016-12-15,"nakupni",26.0467626086
"17474","VND",2016-12-15,"nakupni",22522.500000907
"17475","MAD",2016-12-15,"nakupni",10.1750049409
"17476","JOD",2016-12-15,"nakupni",0.7071999908
"17477","BHD",2016-12-15,"nakupni",0.376995
"17478","XOF",2016-12-15,"nakupni",632.3775928026
"17479","LKR",2016-12-15,"nakupni",148.74
"17480","UAH",2016-12-15,"nakupni",26.2900009283
"17481","NGN",2016-12-15,"nakupni",316.5
"17482","TND",2016-12-15,"nakupni",2.3290970521
"17483","UGX",2016-12-15,"nakupni",3602.000000512
"17484","RON",2016-12-15,"nakupni",4.3626189031
"17485","BDT",2016-12-15,"nakupni",79.2900009283
"17486","PEN",2016-12-15,"nakupni",3.4069929754
"17487","GEL",2016-12-15,"nakupni",2.666
"17488","XAF",2016-12-15,"nakupni",632.3775928026
"17489","FJD",2016-12-15,"nakupni",2.0792521945
"17490","VEF",2016-12-15,"nakupni",9.99
"17491","BYN",2016-12-15,"nakupni",1.9800000191
"17492","HRK",2016-12-15,"nakupni",7.270244632
"17493","UZS",2016-12-15,"nakupni",3203.6906516307
"17494","BGN",2016-12-15,"nakupni",1.8819199698
"17495","DZD",2016-12-15,"nakupni",112.1535064398
"17496","IRR",2016-12-15,"nakupni",32250.000000123
"17497","DOP",2016-12-15,"nakupni",46.6299999986
"17498","ISK",2016-12-15,"nakupni",114.4599999795
"17499","XAG",2016-12-15,"nakupni",0.0628161663
"17500","CRC",2016-12-15,"nakupni",544.049988305
"17501","SYP",2016-12-15,"nakupni",213.3001153954
"17502","LYD",2016-12-15,"nakupni",1.4250000001
"17503","JMD",2016-12-15,"nakupni",129.0399933117
"17504","MUR",2016-12-15,"nakupni",35.9500000012
"17505","GHS",2016-12-15,"nakupni",4.11
"17506","AOA",2016-12-15,"nakupni",165.7462226436
"17507","UYU",2016-12-15,"nakupni",28.4500007681
"17508","AFN",2016-12-15,"nakupni",66.6749999989
"17509","LBP",2016-12-15,"nakupni",1510.4999999947
"17510","XPF",2016-12-15,"nakupni",115.0421748756
"17511","TTD",2016-12-15,"nakupni",6.7195000674
"17512","TZS",2016-12-15,"nakupni",2174.0000003584
"17513","ALL",2016-12-15,"nakupni",130.4137394767
"17514","XCD",2016-12-15,"nakupni",2.7000000027
"17515","GTQ",2016-12-15,"nakupni",7.5364999771
"17516","NPR",2016-12-15,"nakupni",108.5643129562
"17517","BOB",2016-12-15,"nakupni",6.8699998932
"17518","ZWD",2016-12-15,"nakupni",361.9
"17519","BBD",2016-12-15,"nakupni",2
"17520","CUC",2016-12-15,"nakupni",1
"17521","LAK",2016-12-15,"nakupni",8200.0000000307
"17522","BND",2016-12-15,"nakupni",1.4479599557
"17523","BWP",2016-12-15,"nakupni",10.8315
"17524","HNL",2016-12-15,"nakupni",23.3600006155
"17525","PYG",2016-12-15,"nakupni",5800.2001978725
"17526","ETB",2016-12-15,"nakupni",22.58
"17527","NAD",2016-12-15,"nakupni",14.0926758487
"17528","PGK",2016-12-15,"nakupni",3.1746006551
"17529","SDG",2016-12-15,"nakupni",6.495
"17530","MOP",2016-12-15,"nakupni",7.9927436323
"17531","NIO",2016-12-15,"nakupni",29.2622004355
"17532","BMD",2016-12-15,"nakupni",1
"17533","KZT",2016-12-15,"nakupni",335.0199890162
"17534","PAB",2016-12-15,"nakupni",1
"17535","BAM",2016-12-15,"nakupni",1.8855246111
"17536","GYD",2016-12-15,"nakupni",202.7100069699
"17537","YER",2016-12-15,"nakupni",250.249999999
"17538","MGA",2016-12-15,"nakupni",3230.0000004791
"17539","KYD",2016-12-15,"nakupni",0.8199999967
"17540","MZN",2016-12-15,"nakupni",72.0000000045
"17541","RSD",2016-12-15,"nakupni",119.0795288436
"17542","SCR",2016-12-15,"nakupni",13.4600000002
"17543","AMD",2016-12-15,"nakupni",485.4368932039
"17544","SBD",2016-12-15,"nakupni",7.8125
"17545","AZN",2016-12-15,"nakupni",1.7775733805
"17546","SLL",2016-12-15,"nakupni",5604.999999783
"17547","TOP",2016-12-15,"nakupni",2.2655188471
"17548","BZD",2016-12-15,"nakupni",1.9800000191
"17549","MWK",2016-12-15,"nakupni",725.5000000017
"17550","GMD",2016-12-15,"nakupni",42.8399999948
"17551","BIF",2016-12-15,"nakupni",1682.4999999993
"17552","SOS",2016-12-15,"nakupni",574.2407102209
"17553","HTG",2016-12-15,"nakupni",66.4599991357
"17554","GNF",2016-12-15,"nakupni",9205.0000004095
"17555","MVR",2016-12-15,"nakupni",15.3799999997
"17556","MNT",2016-12-15,"nakupni",2476.0000003584
"17557","CDF",2016-12-15,"nakupni",1177.4910172222
"17558","STD",2016-12-15,"nakupni",23646.190256799
"17559","TJS",2016-12-15,"nakupni",7.8768998098
"17560","KPW",2016-12-15,"nakupni",129.8571965427
"17561","MMK",2016-12-15,"nakupni",1359.0000002048
"17562","LSL",2016-12-15,"nakupni",14.0926758487
"17563","LRD",2016-12-15,"nakupni",97.9911807937
"17564","KGS",2016-12-15,"nakupni",69.1885908014
"17565","GIP",2016-12-15,"nakupni",0.8074068735
"17566","XPT",2016-12-15,"nakupni",0.0011187896
"17567","MDL",2016-12-15,"nakupni",20.0349998525
"17568","CUP",2016-12-15,"nakupni",26.5
"17569","KHR",2016-12-15,"nakupni",4032.4982405202
"17570","MKD",2016-12-15,"nakupni",59.2705527771
"17571","VUV",2016-12-15,"nakupni",107.2699967455
"17572","MRO",2016-12-15,"nakupni",358.4999999959
"17573","ANG",2016-12-15,"nakupni",1.7699999812
"17574","SZL",2016-12-15,"nakupni",14.0926758487
"17575","CVE",2016-12-15,"nakupni",106.1063129938
"17576","SRD",2016-12-15,"nakupni",7.3200001742
"17577","XPD",2016-12-15,"nakupni",0.0014306095
"17578","SVC",2016-12-15,"nakupni",8.75
"17579","BSD",2016-12-15,"nakupni",1
"17580","XDR",2016-12-15,"nakupni",0.7468499958
"17581","RWF",2016-12-15,"nakupni",820.4999999894
"17582","AWG",2016-12-15,"nakupni",1.79
"17583","DJF",2016-12-15,"nakupni",178.9699999981
"17584","BTN",2016-12-15,"nakupni",67.9066907939
"17585","KMF",2016-12-15,"nakupni",474.283194602
"17586","WST",2016-12-15,"nakupni",2.5873221118
"17587","SPL",2016-12-15,"nakupni",0.1666666667
"17588","ERN",2016-12-15,"nakupni",15.2899999721
"17589","FKP",2016-12-15,"nakupni",0.8074068735
"17590","SHP",2016-12-15,"nakupni",0.8074068735
"17591","JEP",2016-12-15,"nakupni",0.8074068735
"17592","TMT",2016-12-15,"nakupni",3.5
"17593","TVD",2016-12-15,"nakupni",1.3621071799
"17594","IMP",2016-12-15,"nakupni",0.8074068735
"17595","GGP",2016-12-15,"nakupni",0.8074068735
"17596","ZMW",2016-12-15,"nakupni",9.8500003917
"17597","USD",2016-12-16,"nakupni",1
"17598","EUR",2016-12-16,"nakupni",0.9560896789
"17599","GBP",2016-12-16,"nakupni",0.8014835924
"17600","INR",2016-12-16,"nakupni",67.8182652624
"17601","AUD",2016-12-16,"nakupni",1.3695094648
"17602","CAD",2016-12-16,"nakupni",1.3335938054
"17603","SGD",2016-12-16,"nakupni",1.4442181829
"17604","CHF",2016-12-16,"nakupni",1.0254003033
"17605","MYR",2016-12-16,"nakupni",4.4755198385
"17606","JPY",2016-12-16,"nakupni",117.6999876143
"17607","CNY",2016-12-16,"nakupni",6.9591633688
"17608","NZD",2016-12-16,"nakupni",1.4320270391
"17609","THB",2016-12-16,"nakupni",35.8093398204
"17610","HUF",2016-12-16,"nakupni",298.9367511745
"17611","AED",2016-12-16,"nakupni",3.672853018
"17612","HKD",2016-12-16,"nakupni",7.7657148732
"17613","MXN",2016-12-16,"nakupni",20.4198554703
"17614","ZAR",2016-12-16,"nakupni",14.0695267575
"17615","PHP",2016-12-16,"nakupni",50.014863451
"17616","SEK",2016-12-16,"nakupni",9.354724589
"17617","IDR",2016-12-16,"nakupni",13398.881812198
"17618","SAR",2016-12-16,"nakupni",3.7506848307
"17619","BRL",2016-12-16,"nakupni",3.3862909926
"17620","TRY",2016-12-16,"nakupni",3.495982395
"17621","KES",2016-12-16,"nakupni",102.111202602
"17622","KRW",2016-12-16,"nakupni",1186.2799718052
"17623","EGP",2016-12-16,"nakupni",18.2673396871
"17624","IQD",2016-12-16,"nakupni",1182.608064
"17625","NOK",2016-12-16,"nakupni",8.6668369264
"17626","KWD",2016-12-16,"nakupni",0.3051140014
"17627","RUB",2016-12-16,"nakupni",62.2579592154
"17628","DKK",2016-12-16,"nakupni",7.1066236929
"17629","PKR",2016-12-16,"nakupni",104.8351933311
"17630","ILS",2016-12-16,"nakupni",3.8773367957
"17631","PLN",2016-12-16,"nakupni",4.227533065
"17632","QAR",2016-12-16,"nakupni",3.6414912399
"17633","XAU",2016-12-16,"nakupni",0.0008777927
"17634","OMR",2016-12-16,"nakupni",0.3845008224
"17635","COP",2016-12-16,"nakupni",2996.8071865329
"17636","CLP",2016-12-16,"nakupni",673.4353003565
"17637","TWD",2016-12-16,"nakupni",32.0266306952
"17638","ARS",2016-12-16,"nakupni",15.9419778679
"17639","CZK",2016-12-16,"nakupni",25.8385978409
"17640","VND",2016-12-16,"nakupni",22566.825504
"17641","MAD",2016-12-16,"nakupni",10.1070369232
"17642","JOD",2016-12-16,"nakupni",0.7073060777
"17643","BHD",2016-12-16,"nakupni",0.3769847977
"17644","XOF",2016-12-16,"nakupni",627.1537175127
"17645","LKR",2016-12-16,"nakupni",149.03
"17646","UAH",2016-12-16,"nakupni",26.2009950029
"17647","NGN",2016-12-16,"nakupni",316.0072
"17648","TND",2016-12-16,"nakupni",2.3094766252
"17649","UGX",2016-12-16,"nakupni",3585.0401911354
"17650","RON",2016-12-16,"nakupni",4.3131387771
"17651","BDT",2016-12-16,"nakupni",79.2909984163
"17652","PEN",2016-12-16,"nakupni",3.3985054554
"17653","GEL",2016-12-16,"nakupni",2.6705000755
"17654","XAF",2016-12-16,"nakupni",627.1537175127
"17655","FJD",2016-12-16,"nakupni",2.1123999609
"17656","VEF",2016-12-16,"nakupni",9.9870006757
"17657","BYN",2016-12-16,"nakupni",1.9800000191
"17658","HRK",2016-12-16,"nakupni",7.1999044194
"17659","UZS",2016-12-16,"nakupni",3224.9999454481
"17660","BGN",2016-12-16,"nakupni",1.8748895663
"17661","DZD",2016-12-16,"nakupni",111.7914336468
"17662","IRR",2016-12-16,"nakupni",32293.37408
"17663","DOP",2016-12-16,"nakupni",46.5792136347
"17664","ISK",2016-12-16,"nakupni",114.0814104839
"17665","XAG",2016-12-16,"nakupni",0.0616994254
"17666","CRC",2016-12-16,"nakupni",544.1200781337
