"","kratica","datum","tip","tecaj"
"27766","IDR",2013-11-01,"nakupni",11129.895376001
"27767","SAR",2013-11-01,"nakupni",3.750400016
"27768","BRL",2013-11-01,"nakupni",2.2570869548
"27769","TRY",2013-11-01,"nakupni",2.0180894718
"27770","KES",2013-11-01,"nakupni",85.4993160058
"27771","KRW",2013-11-01,"nakupni",1063.3994507968
"27772","EGP",2013-11-01,"nakupni",6.8932947612
"27773","IQD",2013-11-01,"nakupni",1164.9987767513
"27774","NOK",2013-11-01,"nakupni",5.9695739264
"27775","KWD",2013-11-01,"nakupni",0.2825991157
"27776","RUB",2013-11-01,"nakupni",32.3887626003
"27777","DKK",2013-11-01,"nakupni",5.5318754234
"27778","PKR",2013-11-01,"nakupni",106.8998354205
"27779","ILS",2013-11-01,"nakupni",3.5355246641
"27780","PLN",2013-11-01,"nakupni",3.1134959465
"27781","QAR",2013-11-01,"nakupni",3.6407981113
"27782","XAU",2013-11-01,"nakupni",0.000762855
"27783","OMR",2013-11-01,"nakupni",0.385024992
"27784","COP",2013-11-01,"nakupni",1902.8045456544
"27785","CLP",2013-11-01,"nakupni",509.4996204228
"27786","TWD",2013-11-01,"nakupni",29.4278529344
"27787","ARS",2013-11-01,"nakupni",5.9099957294
"27788","CZK",2013-11-01,"nakupni",19.1897907242
"27789","VND",2013-11-01,"nakupni",21109.995758707
"27790","MAD",2013-11-01,"nakupni",8.3091814127
"27791","JOD",2013-11-01,"nakupni",0.7084493567
"27792","BHD",2013-11-01,"nakupni",0.3770249984
"27793","XOF",2013-11-01,"nakupni",486.5156340093
"27794","LKR",2013-11-01,"nakupni",131.0186701637
"27795","UAH",2013-11-01,"nakupni",8.1679967433
"27796","NGN",2013-11-01,"nakupni",158.73015873
"27797","TND",2013-11-01,"nakupni",1.6485001945
"27798","UGX",2013-11-01,"nakupni",2525.2525250893
"27799","RON",2013-11-01,"nakupni",3.2970551035
"27800","BDT",2013-11-01,"nakupni",77.7467740913
"27801","PEN",2013-11-01,"nakupni",2.7759909649
"27802","GEL",2013-11-01,"nakupni",1.6709375831
"27803","XAF",2013-11-01,"nakupni",486.5156340093
"27804","FJD",2013-11-01,"nakupni",1.8271863253
"27805","VEF",2013-11-01,"nakupni",6.2876986834
"27806","HRK",2013-11-01,"nakupni",5.6606702173
"27807","UZS",2013-11-01,"nakupni",2173.9603034607
"27808","BGN",2013-11-01,"nakupni",1.4505771705
"27809","DZD",2013-11-01,"nakupni",82.0310897824
"27810","IRR",2013-11-01,"nakupni",24981.264061551
"27811","DOP",2013-11-01,"nakupni",42.4448217317
"27812","ISK",2013-11-01,"nakupni",120.3499777353
"27813","XAG",2013-11-01,"nakupni",0.0457515453
"27814","CRC",2013-11-01,"nakupni",504.5485047705
"27815","SYP",2013-11-01,"nakupni",112.949553341
"27816","LYD",2013-11-01,"nakupni",1.2274796307
"27817","JMD",2013-11-01,"nakupni",104.4975756568
"27818","MUR",2013-11-01,"nakupni",30.4999211577
"27819","GHS",2013-11-01,"nakupni",2.2099984751
"27820","AOA",2013-11-01,"nakupni",97.4493604398
"27821","UYU",2013-11-01,"nakupni",21.4297959884
"27822","AFN",2013-11-01,"nakupni",56.7699273799
"27823","LBP",2013-11-01,"nakupni",1507.4998115625
"27824","XPF",2013-11-01,"nakupni",88.5069573692
"27825","TTD",2013-11-01,"nakupni",6.4198450249
"27826","TZS",2013-11-01,"nakupni",1603.4634806589
"27827","ALL",2013-11-01,"nakupni",103.7597339581
"27828","XCD",2013-11-01,"nakupni",2.7000000027
"27829","GTQ",2013-11-01,"nakupni",7.9404996131
"27830","NPR",2013-11-01,"nakupni",99.1474312388
"27831","BOB",2013-11-01,"nakupni",6.9096381022
"27832","ZWD",2013-11-01,"nakupni",361.9
"27833","BBD",2013-11-01,"nakupni",2
"27834","CUC",2013-11-01,"nakupni",1
"27835","LAK",2013-11-01,"nakupni",7909.5151467215
"27836","BND",2013-11-01,"nakupni",1.2433998499
"27837","BWP",2013-11-01,"nakupni",8.6090980204
"27838","HNL",2013-11-01,"nakupni",20.4199985298
"27839","PYG",2013-11-01,"nakupni",4427.1294492652
"27840","ETB",2013-11-01,"nakupni",18.9860283716
"27841","NAD",2013-11-01,"nakupni",10.1707784541
"27842","PGK",2013-11-01,"nakupni",2.6058339933
"27843","SDG",2013-11-01,"nakupni",4.4024943476
"27844","MOP",2013-11-01,"nakupni",7.9850006914
"27845","NIO",2013-11-01,"nakupni",25.1549988063
"27846","BMD",2013-11-01,"nakupni",1
"27847","KZT",2013-11-01,"nakupni",154.3800713853
"27848","PAB",2013-11-01,"nakupni",1
"27849","BAM",2013-11-01,"nakupni",1.4506162332
"27850","GYD",2013-11-01,"nakupni",202.9488467432
"27851","YER",2013-11-01,"nakupni",214.8047746805
"27852","MGA",2013-11-01,"nakupni",2187.9444262116
"27853","KYD",2013-11-01,"nakupni",0.8199999967
"27854","MZN",2013-11-01,"nakupni",29.7999085143
"27855","RSD",2013-11-01,"nakupni",84.5804723989
"27856","SCR",2013-11-01,"nakupni",12.0180029684
"27857","AMD",2013-11-01,"nakupni",405.2586360615
"27858","SBD",2013-11-01,"nakupni",7.1556350626
"27859","AZN",2013-11-01,"nakupni",0.7843996772
"27860","SLL",2013-11-01,"nakupni",4347.826086956
"27861","TOP",2013-11-01,"nakupni",1.8291567587
"27862","BZD",2013-11-01,"nakupni",1.9899497191
"27863","MWK",2013-11-01,"nakupni",394.4306393721
"27864","GMD",2013-11-01,"nakupni",35.3157225597
"27865","BIF",2013-11-01,"nakupni",1548.9947024381
"27866","SOS",2013-11-01,"nakupni",1227.9732301833
"27867","HTG",2013-11-01,"nakupni",43.4000087668
"27868","GNF",2013-11-01,"nakupni",7042.2535211261
"27869","MVR",2013-11-01,"nakupni",15.3899995168
"27870","MNT",2013-11-01,"nakupni",1684.4942306073
"27871","CDF",2013-11-01,"nakupni",923.2502100394
"27872","STD",2013-11-01,"nakupni",17905.102954342
"27873","TJS",2013-11-01,"nakupni",4.7723015617
"27874","KPW",2013-11-01,"nakupni",131.0607726706
"27875","MMK",2013-11-01,"nakupni",971.9684304654
"27876","LSL",2013-11-01,"nakupni",10.1707784541
"27877","LRD",2013-11-01,"nakupni",80.9999935184
"27878","KGS",2013-11-01,"nakupni",48.5014977262
"27879","GIP",2013-11-01,"nakupni",0.6282183413
"27880","XPT",2013-11-01,"nakupni",0.0006910442
"27881","MDL",2013-11-01,"nakupni",12.8948233731
"27882","CUP",2013-11-01,"nakupni",26.5
"27883","KHR",2013-11-01,"nakupni",4026.8996899287
"27884","MKD",2013-11-01,"nakupni",44.6698185691
"27885","VUV",2013-11-01,"nakupni",95.547395808
"27886","MRO",2013-11-01,"nakupni",299.5357196157
"27887","ANG",2013-11-01,"nakupni",1.7899999932
"27888","SZL",2013-11-01,"nakupni",10.1707784541
"27889","CVE",2013-11-01,"nakupni",80.5769308247
"27890","SRD",2013-11-01,"nakupni",3.2746259486
"27891","XPD",2013-11-01,"nakupni",0.0013610053
"27892","SVC",2013-11-01,"nakupni",8.75
"27893","BSD",2013-11-01,"nakupni",1
"27894","XDR",2013-11-01,"nakupni",0.6533000006
"27895","RWF",2013-11-01,"nakupni",674.3088335202
"27896","AWG",2013-11-01,"nakupni",1.79
"27897","DJF",2013-11-01,"nakupni",178.9984677023
"27898","BTN",2013-11-01,"nakupni",62.3304842503
"27899","KMF",2013-11-01,"nakupni",364.886725507
"27900","WST",2013-11-01,"nakupni",2.333722287
"27901","SPL",2013-11-01,"nakupni",0.1666666667
"27902","ERN",2013-11-01,"nakupni",10.4699971239
"27903","FKP",2013-11-01,"nakupni",0.6282183413
"27904","SHP",2013-11-01,"nakupni",0.6282183413
"27905","JEP",2013-11-01,"nakupni",0.6282183413
"27906","TMT",2013-11-01,"nakupni",2.85
"27907","TVD",2013-11-01,"nakupni",1.0600518226
"27908","IMP",2013-11-01,"nakupni",0.6282183413
"27909","GGP",2013-11-01,"nakupni",0.6282183413
"27910","ZMW",2013-11-01,"nakupni",5.4999819051
"27911","USD",2013-12-01,"nakupni",1
"27912","EUR",2013-12-01,"nakupni",0.7357347567
"27913","GBP",2013-12-01,"nakupni",0.6108175793
"27914","INR",2013-12-01,"nakupni",62.4449996948
"27915","AUD",2013-12-01,"nakupni",1.0976345974
"27916","CAD",2013-12-01,"nakupni",1.0614
"27917","SGD",2013-12-01,"nakupni",1.2551
"27918","CHF",2013-12-01,"nakupni",0.9065
"27919","MYR",2013-12-01,"nakupni",3.223049654
"27920","JPY",2013-12-01,"nakupni",102.42
"27921","CNY",2013-12-01,"nakupni",6.0934499936
"27922","NZD",2013-12-01,"nakupni",1.2292562999
"27923","THB",2013-12-01,"nakupni",32.0400009155
"27924","HUF",2013-12-01,"nakupni",221.8375
"27925","AED",2013-12-01,"nakupni",3.6714999676
"27926","HKD",2013-12-01,"nakupni",7.7526
"27927","MXN",2013-12-01,"nakupni",13.1089
"27928","ZAR",2013-12-01,"nakupni",10.185015
"27929","PHP",2013-12-01,"nakupni",43.7406016541
"27930","SEK",2013-12-01,"nakupni",6.54719
"27931","SAR",2013-12-01,"nakupni",3.7494
"27932","BRL",2013-12-01,"nakupni",2.3299000263
"27933","TRY",2013-12-01,"nakupni",2.0176000595
"27934","KES",2013-12-01,"nakupni",86.1999969482
"27935","KRW",2013-12-01,"nakupni",1058.5
"27936","EGP",2013-12-01,"nakupni",6.8800001144
"27937","IQD",2013-12-01,"nakupni",1160.8000488281
"27938","NOK",2013-12-01,"nakupni",6.13145
"27939","KWD",2013-12-01,"nakupni",0.2815000117
"27940","RUB",2013-12-01,"nakupni",33.1455087836
"27941","DKK",2013-12-01,"nakupni",5.49045
"27942","PKR",2013-12-01,"nakupni",108.3539984131
"27943","ILS",2013-12-01,"nakupni",3.52
"27944","PLN",2013-12-01,"nakupni",3.09505
"27945","QAR",2013-12-01,"nakupni",3.6405000687
"27946","XAU",2013-12-01,"nakupni",0.000798789
"27947","OMR",2013-12-01,"nakupni",0.3849999905
"27948","COP",2013-12-01,"nakupni",1931
"27949","CLP",2013-12-01,"nakupni",532.7199707031
"27950","TWD",2013-12-01,"nakupni",29.6645
"27951","ARS",2013-12-01,"nakupni",6.138999939
"27952","CZK",2013-12-01,"nakupni",20.13475
"27953","VND",2013-12-01,"nakupni",21090
"27954","MAD",2013-12-01,"nakupni",8.2454996109
"27955","JOD",2013-12-01,"nakupni",0.7070000172
"27956","BHD",2013-12-01,"nakupni",0.3770000041
"27957","XOF",2013-12-01,"nakupni",482.7146786303
"27958","LKR",2013-12-01,"nakupni",131.2299957275
"27959","UAH",2013-12-01,"nakupni",8.2250003815
"27960","NGN",2013-12-01,"nakupni",158.1499938965
"27961","TND",2013-12-01,"nakupni",1.6679999828
"27962","UGX",2013-12-01,"nakupni",2520
"27963","RON",2013-12-01,"nakupni",3.2585000992
"27964","BDT",2013-12-01,"nakupni",77.5
"27965","PEN",2013-12-01,"nakupni",2.8004999161
"27966","GEL",2013-12-01,"nakupni",1.694985237
"27967","XAF",2013-12-01,"nakupni",482.7146786303
"27968","FJD",2013-12-01,"nakupni",1.8860807243
"27969","VEF",2013-12-01,"nakupni",6.2839999199
"27970","HRK",2013-12-01,"nakupni",5.6199
"27971","UZS",2013-12-01,"nakupni",2171.5998175856
"27972","BGN",2013-12-01,"nakupni",1.4400000572
"27973","DZD",2013-12-01,"nakupni",79.5
"27974","IRR",2013-12-01,"nakupni",24829
"27975","DOP",2013-12-01,"nakupni",42.2000007629
"27976","ISK",2013-12-01,"nakupni",120.4000015259
"27977","XAG",2013-12-01,"nakupni",0.0499750125
"27978","CRC",2013-12-01,"nakupni",492.9599914551
"27979","SYP",2013-12-01,"nakupni",112.949553341
"27980","LYD",2013-12-01,"nakupni",1.2369999886
"27981","JMD",2013-12-01,"nakupni",102.5500030518
"27982","MUR",2013-12-01,"nakupni",30.1499996185
"27983","GHS",2013-12-01,"nakupni",2.2599999905
"27984","AOA",2013-12-01,"nakupni",97.3893802724
"27985","UYU",2013-12-01,"nakupni",21.1499996185
"27986","AFN",2013-12-01,"nakupni",56.9199981689
"27987","LBP",2013-12-01,"nakupni",1505
"27988","XPF",2013-12-01,"nakupni",87.815487307
"27989","TTD",2013-12-01,"nakupni",6.3800001144
"27990","TZS",2013-12-01,"nakupni",1608
"27991","ALL",2013-12-01,"nakupni",103.0699996948
"27992","XCD",2013-12-01,"nakupni",2.7000000027
"27993","GTQ",2013-12-01,"nakupni",7.9004998207
"27994","NPR",2013-12-01,"nakupni",99.3000030518
"27995","BOB",2013-12-01,"nakupni",6.8600001335
"27996","ZWD",2013-12-01,"nakupni",361.9
"27997","BBD",2013-12-01,"nakupni",2
"27998","CUC",2013-12-01,"nakupni",1
"27999","LAK",2013-12-01,"nakupni",7988
"28000","BND",2013-12-01,"nakupni",1.2551
"28001","BWP",2013-12-01,"nakupni",8.6279966758
"28002","HNL",2013-12-01,"nakupni",20.5200004578
"28003","PYG",2013-12-01,"nakupni",4420
"28004","ETB",2013-12-01,"nakupni",19.0695253919
"28005","NAD",2013-12-01,"nakupni",10.185015
"28006","PGK",2013-12-01,"nakupni",2.5723118666
"28007","SDG",2013-12-01,"nakupni",4.4024935724
"28008","MOP",2013-12-01,"nakupni",7.985178
"28009","NIO",2013-12-01,"nakupni",25.2220001221
"28010","BMD",2013-12-01,"nakupni",1
"28011","KZT",2013-12-01,"nakupni",154.1499938965
"28012","PAB",2013-12-01,"nakupni",1
"28013","BAM",2013-12-01,"nakupni",1.4392831388
"28014","GYD",2013-12-01,"nakupni",205.4499969482
"28015","YER",2013-12-01,"nakupni",214.8000030518
"28016","MGA",2013-12-01,"nakupni",2233
"28017","KYD",2013-12-01,"nakupni",0.8199985306
"28018","MZN",2013-12-01,"nakupni",29.9500007629
"28019","RSD",2013-12-01,"nakupni",83.977158213
"28020","SCR",2013-12-01,"nakupni",11.8920001984
"28021","AMD",2013-12-01,"nakupni",403.908215897
"28022","SBD",2013-12-01,"nakupni",7.1736095805
"28023","AZN",2013-12-01,"nakupni",0.7843996772
"28024","SLL",2013-12-01,"nakupni",4290
"28025","TOP",2013-12-01,"nakupni",1.8604650338
"28026","BZD",2013-12-01,"nakupni",1.9900080817
"28027","MWK",2013-12-01,"nakupni",404.200012207
"28028","GMD",2013-12-01,"nakupni",37.5999984741
"28029","BIF",2013-12-01,"nakupni",1528
"28030","SOS",2013-12-01,"nakupni",1199.7600479904
"28031","HTG",2013-12-01,"nakupni",43.5
"28032","GNF",2013-12-01,"nakupni",6780
"28033","MVR",2013-12-01,"nakupni",15.2299995422
"28034","MNT",2013-12-01,"nakupni",1720
"28035","CDF",2013-12-01,"nakupni",909
"28036","STD",2013-12-01,"nakupni",18000
"28037","TJS",2013-12-01,"nakupni",4.7732947524
"28038","KPW",2013-12-01,"nakupni",130.0198368966
"28039","MMK",2013-12-01,"nakupni",983
"28040","LSL",2013-12-01,"nakupni",10.185015
"28041","LRD",2013-12-01,"nakupni",80.4800033569
"28042","KGS",2013-12-01,"nakupni",48.9499980665
"28043","GIP",2013-12-01,"nakupni",0.6108175793
"28044","XPT",2013-12-01,"nakupni",0.0007342144
"28045","MDL",2013-12-01,"nakupni",13.0489997864
"28046","CUP",2013-12-01,"nakupni",26.5
"28047","KHR",2013-12-01,"nakupni",4004
"28048","MKD",2013-12-01,"nakupni",45.4000015259
"28049","VUV",2013-12-01,"nakupni",93.5
"28050","MRO",2013-12-01,"nakupni",289
"28051","ANG",2013-12-01,"nakupni",1.7725000381
"28052","SZL",2013-12-01,"nakupni",10.185015
"28053","CVE",2013-12-01,"nakupni",79.8000030518
"28054","SRD",2013-12-01,"nakupni",3.25
"28055","XPD",2013-12-01,"nakupni",0.0013885321
"28056","SVC",2013-12-01,"nakupni",8.75
"28057","BSD",2013-12-01,"nakupni",1
"28058","XDR",2013-12-01,"nakupni",0.6516001508
"28059","RWF",2013-12-01,"nakupni",667
"28060","AWG",2013-12-01,"nakupni",1.79
"28061","DJF",2013-12-01,"nakupni",174.6999969482
"28062","BTN",2013-12-01,"nakupni",62.4449996948
"28063","KMF",2013-12-01,"nakupni",362.0360089727
"28064","WST",2013-12-01,"nakupni",2.3529411105
"28065","SPL",2013-12-01,"nakupni",0.1666666667
"28066","ERN",2013-12-01,"nakupni",10.4699971239
"28067","FKP",2013-12-01,"nakupni",0.6108175793
"28068","SHP",2013-12-01,"nakupni",0.6108175793
"28069","JEP",2013-12-01,"nakupni",0.6108175793
"28070","TMT",2013-12-01,"nakupni",2.85
"28071","TVD",2013-12-01,"nakupni",1.0976345974
"28072","IMP",2013-12-01,"nakupni",0.6108175793
"28073","GGP",2013-12-01,"nakupni",0.6108175793
"28074","ZMW",2013-12-01,"nakupni",5.536485439
"28075","USD",2014-01-01,"nakupni",1
"28076","EUR",2014-01-01,"nakupni",0.7276484585
"28077","GBP",2014-01-01,"nakupni",0.6038209792
"28078","INR",2014-01-01,"nakupni",61.8838271926
"28079","AUD",2014-01-01,"nakupni",1.121937811
"28080","CAD",2014-01-01,"nakupni",1.06223
"28081","SGD",2014-01-01,"nakupni",1.2627930156
"28082","CHF",2014-01-01,"nakupni",0.89294
"28083","MYR",2014-01-01,"nakupni",3.2785000801
"28084","JPY",2014-01-01,"nakupni",105.2875
"28085","CNY",2014-01-01,"nakupni",6.052
"28086","NZD",2014-01-01,"nakupni",1.2162195033
"28087","THB",2014-01-01,"nakupni",32.69
"28088","HUF",2014-01-01,"nakupni",216.211
"28089","AED",2014-01-01,"nakupni",3.6726999283
"28090","HKD",2014-01-01,"nakupni",7.7540724321
"28091","MXN",2014-01-01,"nakupni",13.03816
"28092","ZAR",2014-01-01,"nakupni",10.4699760066
"28093","PHP",2014-01-01,"nakupni",44.4000015259
"28094","SEK",2014-01-01,"nakupni",6.438385
"28095","IDR",2014-01-01,"nakupni",12160.5
"28096","SAR",2014-01-01,"nakupni",3.75045
"28097","BRL",2014-01-01,"nakupni",2.36185
"28098","TRY",2014-01-01,"nakupni",2.148885
"28099","KES",2014-01-01,"nakupni",86.1999969482
"28100","KRW",2014-01-01,"nakupni",1055.6
"28101","EGP",2014-01-01,"nakupni",6.9485001564
"28102","IQD",2014-01-01,"nakupni",1162.0500488281
"28103","NOK",2014-01-01,"nakupni",6.07204
"28104","KWD",2014-01-01,"nakupni",0.2820000052
"28105","RUB",2014-01-01,"nakupni",32.8554992676
"28106","DKK",2014-01-01,"nakupni",5.427715
"28107","PKR",2014-01-01,"nakupni",105.3000030518
"28108","ILS",2014-01-01,"nakupni",3.469
"28109","PLN",2014-01-01,"nakupni",3.024665
"28110","QAR",2014-01-01,"nakupni",3.6410999298
"28111","XAU",2014-01-01,"nakupni",0.0008294487
"28112","OMR",2014-01-01,"nakupni",0.3847999871
"28113","COP",2014-01-01,"nakupni",1919
"28114","CLP",2014-01-01,"nakupni",525.3200073242
"28115","TWD",2014-01-01,"nakupni",29.8835
"28116","ARS",2014-01-01,"nakupni",6.5199999809
"28117","CZK",2014-01-01,"nakupni",19.8898
"28118","VND",2014-01-01,"nakupni",21075
"28119","MAD",2014-01-01,"nakupni",8.1581001282
"28120","JOD",2014-01-01,"nakupni",0.7070000172
"28121","BHD",2014-01-01,"nakupni",0.3770000041
"28122","XOF",2014-01-01,"nakupni",477.306099877
"28123","LKR",2014-01-01,"nakupni",130.6100006104
"28124","UAH",2014-01-01,"nakupni",8.2299995422
"28125","NGN",2014-01-01,"nakupni",159.8999938965
"28126","TND",2014-01-01,"nakupni",1.6434999704
"28127","UGX",2014-01-01,"nakupni",2520
"28128","RON",2014-01-01,"nakupni",3.2522
"28129","BDT",2014-01-01,"nakupni",77.5999984741
"28130","PEN",2014-01-01,"nakupni",2.7945001125
"28131","GEL",2014-01-01,"nakupni",1.7350315961
"28132","XAF",2014-01-01,"nakupni",477.306099877
"28133","FJD",2014-01-01,"nakupni",1.8978933384
"28134","VEF",2014-01-01,"nakupni",6.2842001915
"28135","HRK",2014-01-01,"nakupni",5.541
"28136","UZS",2014-01-01,"nakupni",2202.1581149527
"28137","BGN",2014-01-01,"nakupni",1.422575
"28138","DZD",2014-01-01,"nakupni",78.0899963379
"28139","IRR",2014-01-01,"nakupni",24774
"28140","DOP",2014-01-01,"nakupni",42.3499984741
"28141","ISK",2014-01-01,"nakupni",114.7099990845
"28142","XAG",2014-01-01,"nakupni",0.0513584305
"28143","CRC",2014-01-01,"nakupni",495.0100097656
"28144","SYP",2014-01-01,"nakupni",112.949553341
"28145","LYD",2014-01-01,"nakupni",1.2281999588
"28146","JMD",2014-01-01,"nakupni",105.6500015259
"28147","MUR",2014-01-01,"nakupni",30.1499996185
"28148","GHS",2014-01-01,"nakupni",2.3499999046
"28149","AOA",2014-01-01,"nakupni",97.6108761943
"28150","UYU",2014-01-01,"nakupni",21.1000003815
"28151","AFN",2014-01-01,"nakupni",55.9500007629
"28152","LBP",2014-01-01,"nakupni",1500
"28153","XPF",2014-01-01,"nakupni",86.8315582908
"28154","TTD",2014-01-01,"nakupni",6.3800001144
"28155","TZS",2014-01-01,"nakupni",1582
"28156","ALL",2014-01-01,"nakupni",101.75
"28157","XCD",2014-01-01,"nakupni",2.7000000477
"28158","GTQ",2014-01-01,"nakupni",7.8410000801
"28159","NPR",2014-01-01,"nakupni",99.3000030518
"28160","BOB",2014-01-01,"nakupni",6.8600001335
"28161","ZWD",2014-01-01,"nakupni",361.9
"28162","BBD",2014-01-01,"nakupni",2
"28163","CUC",2014-01-01,"nakupni",1
"28164","LAK",2014-01-01,"nakupni",8000
"28165","BND",2014-01-01,"nakupni",1.2627930156
"28166","BWP",2014-01-01,"nakupni",8.7183958152
"28167","HNL",2014-01-01,"nakupni",20.25
"28168","PYG",2014-01-01,"nakupni",4585
"28169","ETB",2014-01-01,"nakupni",19.0625
"28170","NAD",2014-01-01,"nakupni",10.4699760066
"28171","PGK",2014-01-01,"nakupni",2.5062574984
"28172","SDG",2014-01-01,"nakupni",4.4024935724
"28173","MOP",2014-01-01,"nakupni",7.9866946051
"28174","NIO",2014-01-01,"nakupni",25.0249996185
"28175","BMD",2014-01-01,"nakupni",1
"28176","KZT",2014-01-01,"nakupni",154.3000030518
"28177","PAB",2014-01-01,"nakupni",1
"28178","BAM",2014-01-01,"nakupni",1.4231566845
"28179","GYD",2014-01-01,"nakupni",202.9600067139
"28180","YER",2014-01-01,"nakupni",214.8000030518
"28181","MGA",2014-01-01,"nakupni",2220
"28182","KYD",2014-01-01,"nakupni",0.8200275542
"28183","MZN",2014-01-01,"nakupni",29.7000007629
"28184","RSD",2014-01-01,"nakupni",83.3004990533
"28185","SCR",2014-01-01,"nakupni",11.9409999847
"28186","AMD",2014-01-01,"nakupni",404.9484703072
"28187","SBD",2014-01-01,"nakupni",7.1942571242
"28188","AZN",2014-01-01,"nakupni",0.7844996796
"28189","SLL",2014-01-01,"nakupni",4288
"28190","TOP",2014-01-01,"nakupni",1.8628911138
"28191","BZD",2014-01-01,"nakupni",1.989993474
"28192","MWK",2014-01-01,"nakupni",421.6000061035
"28193","GMD",2014-01-01,"nakupni",37.5999984741
"28194","BIF",2014-01-01,"nakupni",1530
"28195","SOS",2014-01-01,"nakupni",1219
"28196","HTG",2014-01-01,"nakupni",43.6599998474
"28197","GNF",2014-01-01,"nakupni",6778
"28198","MVR",2014-01-01,"nakupni",15.2299995422
"28199","MNT",2014-01-01,"nakupni",1640
"28200","CDF",2014-01-01,"nakupni",901
"28201","STD",2014-01-01,"nakupni",17760
"28202","TJS",2014-01-01,"nakupni",4.7736001015
"28203","KPW",2014-01-01,"nakupni",129.9253136103
"28204","MMK",2014-01-01,"nakupni",984
"28205","LSL",2014-01-01,"nakupni",10.4699760066
"28206","LRD",2014-01-01,"nakupni",80.9499969482
"28207","KGS",2014-01-01,"nakupni",49.246988916
"28208","GIP",2014-01-01,"nakupni",0.6038209792
"28209","XPT",2014-01-01,"nakupni",0.0007283321
"28210","MDL",2014-01-01,"nakupni",12.9549999237
"28211","CUP",2014-01-01,"nakupni",26.5
"28212","KHR",2014-01-01,"nakupni",4010
"28213","MKD",2014-01-01,"nakupni",44.5800018311
"28214","VUV",2014-01-01,"nakupni",95.3499984741
"28215","MRO",2014-01-01,"nakupni",288
"28216","ANG",2014-01-01,"nakupni",1.7725000381
"28217","SZL",2014-01-01,"nakupni",10.4699760066
"28218","CVE",2014-01-01,"nakupni",78.8499984741
"28219","SRD",2014-01-01,"nakupni",3.25
"28220","XPD",2014-01-01,"nakupni",0.001396648
"28221","SVC",2014-01-01,"nakupni",8.75
"28222","BSD",2014-01-01,"nakupni",1
"28223","XDR",2014-01-01,"nakupni",0.6490499959
"28224","RWF",2014-01-01,"nakupni",673
"28225","AWG",2014-01-01,"nakupni",1.79
"28226","DJF",2014-01-01,"nakupni",175.9499969482
"28227","BTN",2014-01-01,"nakupni",61.8838271926
"28228","KMF",2014-01-01,"nakupni",357.9795749078
"28229","WST",2014-01-01,"nakupni",2.3485204561
"28230","SPL",2014-01-01,"nakupni",0.1666666667
"28231","ERN",2014-01-01,"nakupni",10.4699971239
"28232","FKP",2014-01-01,"nakupni",0.6038209792
"28233","SHP",2014-01-01,"nakupni",0.6038209792
"28234","JEP",2014-01-01,"nakupni",0.6038209792
"28235","TMT",2014-01-01,"nakupni",2.85
"28236","TVD",2014-01-01,"nakupni",1.121937811
"28237","IMP",2014-01-01,"nakupni",0.6038209792
"28238","GGP",2014-01-01,"nakupni",0.6038209792
"28239","ZMW",2014-01-01,"nakupni",5.5143510987
"28240","USD",2014-02-01,"nakupni",1
"28241","EUR",2014-02-01,"nakupni",0.74141
"28242","GBP",2014-02-01,"nakupni",0.6083280105
"28243","INR",2014-02-01,"nakupni",62.5001
"28244","AUD",2014-02-01,"nakupni",1.1427265455
"28245","CAD",2014-02-01,"nakupni",1.113295
"28246","SGD",2014-02-01,"nakupni",1.276615
"28247","CHF",2014-02-01,"nakupni",0.90655
"28248","MYR",2014-02-01,"nakupni",3.3464993542
"28249","JPY",2014-02-01,"nakupni",102.09
"28250","CNY",2014-02-01,"nakupni",6.0599
"28251","NZD",2014-02-01,"nakupni",1.2367818935
"28252","THB",2014-02-01,"nakupni",33.0249791034
"28253","HUF",2014-02-01,"nakupni",231.528
"28254","AED",2014-02-01,"nakupni",3.67295
"28255","HKD",2014-02-01,"nakupni",7.76375
"28256","MXN",2014-02-01,"nakupni",13.3481
"28257","ZAR",2014-02-01,"nakupni",11.12394
"28258","PHP",2014-02-01,"nakupni",45.3802868034
"28259","SEK",2014-02-01,"nakupni",6.550835
"28260","IDR",2014-02-01,"nakupni",12133.9
"28261","SAR",2014-02-01,"nakupni",3.7503
"28262","BRL",2014-02-01,"nakupni",2.4125
"28263","TRY",2014-02-01,"nakupni",2.2604
"28264","KES",2014-02-01,"nakupni",86.499952425
"28265","KRW",2014-02-01,"nakupni",1081.3
"28266","EGP",2014-02-01,"nakupni",6.9639992576
"28267","IQD",2014-02-01,"nakupni",1164.1443538999
"28268","NOK",2014-02-01,"nakupni",6.2779
"28269","KWD",2014-02-01,"nakupni",0.2825
"28270","RUB",2014-02-01,"nakupni",35.1741118537
"28271","DKK",2014-02-01,"nakupni",5.5316
"28272","PKR",2014-02-01,"nakupni",105.4476357586
"28273","ILS",2014-02-01,"nakupni",3.5165
"28274","PLN",2014-02-01,"nakupni",3.15245
"28275","QAR",2014-02-01,"nakupni",3.6414
"28276","XAU",2014-02-01,"nakupni",0.0008033096
"28277","OMR",2014-02-01,"nakupni",0.384949995
"28278","COP",2014-02-01,"nakupni",2014.1999511719
"28279","CLP",2014-02-01,"nakupni",555.4199829102
"28280","TWD",2014-02-01,"nakupni",30.3395
"28281","ARS",2014-02-01,"nakupni",8.0199967391
"28282","CZK",2014-02-01,"nakupni",20.41215
