"","kratica","datum","tip","tecaj"
"20484","KES",2016-01-04,"prodajni",0.0097846595
"20485","KRW",2016-01-04,"prodajni",0.0008386502
"20486","EGP",2016-01-04,"prodajni",0.1277135958
"20487","IQD",2016-01-04,"prodajni",0.0009140701
"20488","NOK",2016-01-04,"prodajni",0.1120044639
"20489","KWD",2016-01-04,"prodajni",3.3024226616
"20490","RUB",2016-01-04,"prodajni",0.0136596137
"20491","DKK",2016-01-04,"prodajni",0.1447520923
"20492","PKR",2016-01-04,"prodajni",0.0095419847
"20493","ILS",2016-01-04,"prodajni",0.2554476621
"20494","PLN",2016-01-04,"prodajni",0.2511454319
"20495","QAR",2016-01-04,"prodajni",0.2746646071
"20496","XAU",2016-01-04,"prodajni",1073.3052456506
"20497","OMR",2016-01-04,"prodajni",2.6007748445
"20498","COP",2016-01-04,"prodajni",0.0003122072
"20499","CLP",2016-01-04,"prodajni",0.0013933094
"20500","TWD",2016-01-04,"prodajni",0.0301598758
"20501","ARS",2016-01-04,"prodajni",0.0767253616
"20502","CZK",2016-01-04,"prodajni",0.039974062
"20503","VND",2016-01-04,"prodajni",4.51213e-05
"20504","MAD",2016-01-04,"prodajni",0.1004477038
"20505","JOD",2016-01-04,"prodajni",1.4088356438
"20506","BHD",2016-01-04,"prodajni",2.6525142378
"20507","XOF",2016-01-04,"prodajni",0.0016467403
"20508","LKR",2016-01-04,"prodajni",0.006953
"20509","UAH",2016-01-04,"prodajni",0.0414233058
"20510","NGN",2016-01-04,"prodajni",0.0050250751
"20511","TND",2016-01-04,"prodajni",0.4907956421
"20512","UGX",2016-01-04,"prodajni",0.0002951559
"20513","RON",2016-01-04,"prodajni",0.2387024889
"20514","BDT",2016-01-04,"prodajni",0.0127581944
"20515","PEN",2016-01-04,"prodajni",0.291757841
"20516","GEL",2016-01-04,"prodajni",0.41495383
"20517","XAF",2016-01-04,"prodajni",0.0016467403
"20518","FJD",2016-01-04,"prodajni",0.4541326067
"20519","VEF",2016-01-04,"prodajni",0.1585979937
"20520","HRK",2016-01-04,"prodajni",0.1413713178
"20521","UZS",2016-01-04,"prodajni",0.0003552398
"20522","BGN",2016-01-04,"prodajni",0.5531052991
"20523","DZD",2016-01-04,"prodajni",0.0093370682
"20524","IRR",2016-01-04,"prodajni",3.35231e-05
"20525","DOP",2016-01-04,"prodajni",0.0219611288
"20526","ISK",2016-01-04,"prodajni",0.0076775432
"20527","XAG",2016-01-04,"prodajni",13.9022124024
"20528","CRC",2016-01-04,"prodajni",0.00187977
"20529","SYP",2016-01-04,"prodajni",0.00529616
"20530","LYD",2016-01-04,"prodajni",0.7196688259
"20531","JMD",2016-01-04,"prodajni",0.0083401443
"20532","MUR",2016-01-04,"prodajni",0.0278551532
"20533","GHS",2016-01-04,"prodajni",0.261951539
"20534","AOA",2016-01-04,"prodajni",0.00739527
"20535","UYU",2016-01-04,"prodajni",0.0334443691
"20536","AFN",2016-01-04,"prodajni",0.0146090337
"20537","LBP",2016-01-04,"prodajni",0.0006618011
"20538","XPF",2016-01-04,"prodajni",0.0090519989
"20539","TTD",2016-01-04,"prodajni",0.1567717564
"20540","TZS",2016-01-04,"prodajni",0.000463386
"20541","ALL",2016-01-04,"prodajni",0.0079302141
"20542","XCD",2016-01-04,"prodajni",0.37037
"20543","GTQ",2016-01-04,"prodajni",0.1307272953
"20544","NPR",2016-01-04,"prodajni",0.0096993212
"20545","BOB",2016-01-04,"prodajni",0.1459768793
"20546","ZWD",2016-01-04,"prodajni",0.0027631943
"20547","BBD",2016-01-04,"prodajni",0.5
"20548","CUC",2016-01-04,"prodajni",1
"20549","LAK",2016-01-04,"prodajni",0.00012309
"20550","BND",2016-01-04,"prodajni",0.7009133961
"20551","BWP",2016-01-04,"prodajni",0.0889795
"20552","HNL",2016-01-04,"prodajni",0.0446927374
"20553","PYG",2016-01-04,"prodajni",0.0001722
"20554","ETB",2016-01-04,"prodajni",0.0469483568
"20555","NAD",2016-01-04,"prodajni",0.0639945522
"20556","PGK",2016-01-04,"prodajni",0.3323915573
"20557","SDG",2016-01-04,"prodajni",0.1640689089
"20558","MOP",2016-01-04,"prodajni",0.1252618062
"20559","NIO",2016-01-04,"prodajni",0.0358422939
"20560","BMD",2016-01-04,"prodajni",1
"20561","KZT",2016-01-04,"prodajni",0.0029424728
"20562","PAB",2016-01-04,"prodajni",1
"20563","BAM",2016-01-04,"prodajni",0.5522927879
"20564","GYD",2016-01-04,"prodajni",0.0048799533
"20565","YER",2016-01-04,"prodajni",0.0046484602
"20566","MGA",2016-01-04,"prodajni",0.0003123048
"20567","KYD",2016-01-04,"prodajni",1.219512
"20568","MZN",2016-01-04,"prodajni",0.0209731544
"20569","RSD",2016-01-04,"prodajni",0.00886331
"20570","SCR",2016-01-04,"prodajni",0.0785639431
"20571","AMD",2016-01-04,"prodajni",0.002067
"20572","SBD",2016-01-04,"prodajni",0.1245
"20573","AZN",2016-01-04,"prodajni",0.6403095
"20574","SLL",2016-01-04,"prodajni",0.00024108
"20575","TOP",2016-01-04,"prodajni",0.4384039958
"20576","BZD",2016-01-04,"prodajni",0.5050150982
"20577","MWK",2016-01-04,"prodajni",0.0016528926
"20578","GMD",2016-01-04,"prodajni",0.0255702168
"20579","BIF",2016-01-04,"prodajni",0.0006531337
"20580","SOS",2016-01-04,"prodajni",0.0016194332
"20581","HTG",2016-01-04,"prodajni",0.0177072631
"20582","GNF",2016-01-04,"prodajni",0.0001310547
"20583","MVR",2016-01-04,"prodajni",0.0653594771
"20584","MNT",2016-01-04,"prodajni",0.0005037733
"20585","CDF",2016-01-04,"prodajni",0.0011012731
"20586","STD",2016-01-04,"prodajni",4.43361e-05
"20587","TJS",2016-01-04,"prodajni",0.140645
"20588","KPW",2016-01-04,"prodajni",0.0076956245
"20589","MMK",2016-01-04,"prodajni",0.0007704042
"20590","LSL",2016-01-04,"prodajni",0.0639945522
"20591","LRD",2016-01-04,"prodajni",0.0118331992
"20592","KGS",2016-01-04,"prodajni",0.013176
"20593","GIP",2016-01-04,"prodajni",1.4685695601
"20594","XPT",2016-01-04,"prodajni",881.1592037035
"20595","MDL",2016-01-04,"prodajni",0.0508766021
"20596","CUP",2016-01-04,"prodajni",0.0377358491
"20597","KHR",2016-01-04,"prodajni",0.0002488156
"20598","MKD",2016-01-04,"prodajni",0.017683216
"20599","VUV",2016-01-04,"prodajni",0.0091359245
"20600","MRO",2016-01-04,"prodajni",0.0032786885
"20601","ANG",2016-01-04,"prodajni",0.5649653736
"20602","SZL",2016-01-04,"prodajni",0.0639945522
"20603","CVE",2016-01-04,"prodajni",0.0098520614
"20604","SRD",2016-01-04,"prodajni",0.2531517362
"20605","XPD",2016-01-04,"prodajni",543.7312436509
"20606","SVC",2016-01-04,"prodajni",0.1142857143
"20607","BSD",2016-01-04,"prodajni",1
"20608","XDR",2016-01-04,"prodajni",1.3836044999
"20609","RWF",2016-01-04,"prodajni",0.0013422819
"20610","AWG",2016-01-04,"prodajni",0.5586592179
"20611","DJF",2016-01-04,"prodajni",0.0056559805
"20612","BTN",2016-01-04,"prodajni",0.0150224748
"20613","KMF",2016-01-04,"prodajni",0.0021956537
"20614","WST",2016-01-04,"prodajni",0.374439467
"20615","SPL",2016-01-04,"prodajni",5.9999999988
"20616","ERN",2016-01-04,"prodajni",0.09551101
"20617","FKP",2016-01-04,"prodajni",1.4685695601
"20618","SHP",2016-01-04,"prodajni",1.4685695601
"20619","JEP",2016-01-04,"prodajni",1.4685695601
"20620","TMT",2016-01-04,"prodajni",0.2857142857
"20621","TVD",2016-01-04,"prodajni",0.7165063202
"20622","IMP",2016-01-04,"prodajni",1.4685695601
"20623","GGP",2016-01-04,"prodajni",1.4685695601
"20624","ZMW",2016-01-04,"prodajni",0.0908199203
"20625","USD",2016-01-05,"prodajni",1
"20626","EUR",2016-01-05,"prodajni",1.0742051102
"20627","GBP",2016-01-05,"prodajni",1.4663051182
"20628","INR",2016-01-05,"prodajni",0.0150290733
"20629","AUD",2016-01-05,"prodajni",0.7151077177
"20630","CAD",2016-01-05,"prodajni",0.7148693079
"20631","SGD",2016-01-05,"prodajni",0.700261785
"20632","CHF",2016-01-05,"prodajni",0.9903497369
"20633","MYR",2016-01-05,"prodajni",0.2300638201
"20634","JPY",2016-01-05,"prodajni",0.0084065089
"20635","CNY",2016-01-05,"prodajni",0.1533613189
"20636","NZD",2016-01-05,"prodajni",0.6701332594
"20637","THB",2016-01-05,"prodajni",0.0276797426
"20638","HUF",2016-01-05,"prodajni",0.0034260053
"20639","AED",2016-01-05,"prodajni",0.2722829651
"20640","HKD",2016-01-05,"prodajni",0.1290034943
"20641","MXN",2016-01-05,"prodajni",0.0576024508
"20642","ZAR",2016-01-05,"prodajni",0.0639845448
"20643","PHP",2016-01-05,"prodajni",0.021325145
"20644","SEK",2016-01-05,"prodajni",0.1162626226
"20645","IDR",2016-01-05,"prodajni",7.19971e-05
"20646","SAR",2016-01-05,"prodajni",0.2665388468
"20647","BRL",2016-01-05,"prodajni",0.2493745101
"20648","TRY",2016-01-05,"prodajni",0.3352644784
"20649","KES",2016-01-05,"prodajni",0.0097703962
"20650","KRW",2016-01-05,"prodajni",0.0008411122
"20651","EGP",2016-01-05,"prodajni",0.1276731596
"20652","IQD",2016-01-05,"prodajni",0.0009140761
"20653","NOK",2016-01-05,"prodajni",0.1120821952
"20654","KWD",2016-01-05,"prodajni",3.291097581
"20655","RUB",2016-01-05,"prodajni",0.0136448062
"20656","DKK",2016-01-05,"prodajni",0.1439846756
"20657","PKR",2016-01-05,"prodajni",0.0095374261
"20658","ILS",2016-01-05,"prodajni",0.2543207483
"20659","PLN",2016-01-05,"prodajni",0.2494006585
"20660","QAR",2016-01-05,"prodajni",0.2745744155
"20661","XAU",2016-01-05,"prodajni",1079.7462812188
"20662","OMR",2016-01-05,"prodajni",2.5980774909
"20663","COP",2016-01-05,"prodajni",0.0003109027
"20664","CLP",2016-01-05,"prodajni",0.0014008127
"20665","TWD",2016-01-05,"prodajni",0.0301764535
"20666","ARS",2016-01-05,"prodajni",0.0755542273
"20667","CZK",2016-01-05,"prodajni",0.0397539968
"20668","VND",2016-01-05,"prodajni",4.44741e-05
"20669","MAD",2016-01-05,"prodajni",0.1001129265
"20670","JOD",2016-01-05,"prodajni",1.4073605259
"20671","BHD",2016-01-05,"prodajni",2.6518165815
"20672","XOF",2016-01-05,"prodajni",0.0016376151
"20673","LKR",2016-01-05,"prodajni",0.00693836
"20674","UAH",2016-01-05,"prodajni",0.0413650561
"20675","NGN",2016-01-05,"prodajni",0.0050226017
"20676","TND",2016-01-05,"prodajni",0.486855028
"20677","UGX",2016-01-05,"prodajni",0.0002947244
"20678","RON",2016-01-05,"prodajni",0.2375550507
"20679","BDT",2016-01-05,"prodajni",0.0127429128
"20680","PEN",2016-01-05,"prodajni",0.2925259717
"20681","GEL",2016-01-05,"prodajni",0.41409465
"20682","XAF",2016-01-05,"prodajni",0.0016376151
"20683","FJD",2016-01-05,"prodajni",0.468000468
"20684","VEF",2016-01-05,"prodajni",0.1590406342
"20685","HRK",2016-01-05,"prodajni",0.1406092421
"20686","UZS",2016-01-05,"prodajni",0.0003545471
"20687","BGN",2016-01-05,"prodajni",0.5485538748
"20688","DZD",2016-01-05,"prodajni",0.0092225447
"20689","IRR",2016-01-05,"prodajni",3.35008e-05
"20690","DOP",2016-01-05,"prodajni",0.0219154108
"20691","ISK",2016-01-05,"prodajni",0.0076060088
"20692","XAG",2016-01-05,"prodajni",14.0233270389
"20693","CRC",2016-01-05,"prodajni",0.0018578042
"20694","SYP",2016-01-05,"prodajni",0.00529616
"20695","LYD",2016-01-05,"prodajni",0.7326007326
"20696","JMD",2016-01-05,"prodajni",0.0083201606
"20697","MUR",2016-01-05,"prodajni",0.0275103367
"20698","GHS",2016-01-05,"prodajni",0.2554282826
"20699","AOA",2016-01-05,"prodajni",0.0064305806
"20700","UYU",2016-01-05,"prodajni",0.0330797244
"20701","AFN",2016-01-05,"prodajni",0.0145921552
"20702","LBP",2016-01-05,"prodajni",0.0006607202
"20703","XPF",2016-01-05,"prodajni",0.0090018388
"20704","TTD",2016-01-05,"prodajni",0.1561645706
"20705","TZS",2016-01-05,"prodajni",0.0004590315
"20706","ALL",2016-01-05,"prodajni",0.0078140262
"20707","XCD",2016-01-05,"prodajni",0.37037037
"20708","GTQ",2016-01-05,"prodajni",0.1306421058
"20709","NPR",2016-01-05,"prodajni",0.0096791364
"20710","BOB",2016-01-05,"prodajni",0.144717804
"20711","ZWD",2016-01-05,"prodajni",0.0027631943
"20712","BBD",2016-01-05,"prodajni",0.5
"20713","CUC",2016-01-05,"prodajni",1
"20714","LAK",2016-01-05,"prodajni",0.0001228275
"20715","BND",2016-01-05,"prodajni",0.700261785
"20716","BWP",2016-01-05,"prodajni",0.08857792
"20717","HNL",2016-01-05,"prodajni",0.0447027303
"20718","PYG",2016-01-05,"prodajni",0.0001696641
"20719","ETB",2016-01-05,"prodajni",0.0468823254
"20720","NAD",2016-01-05,"prodajni",0.0639845448
"20721","PGK",2016-01-05,"prodajni",0.3321983224
"20722","SDG",2016-01-05,"prodajni",0.1644060619
"20723","MOP",2016-01-05,"prodajni",0.1252461109
"20724","NIO",2016-01-05,"prodajni",0.0358422939
"20725","BMD",2016-01-05,"prodajni",1
"20726","KZT",2016-01-05,"prodajni",0.0029152396
"20727","PAB",2016-01-05,"prodajni",1
"20728","BAM",2016-01-05,"prodajni",0.5492323516
"20729","GYD",2016-01-05,"prodajni",0.0047973154
"20730","YER",2016-01-05,"prodajni",0.0046554929
"20731","MGA",2016-01-05,"prodajni",0.0003103666
"20732","KYD",2016-01-05,"prodajni",1.2195122
"20733","MZN",2016-01-05,"prodajni",0.0222468935
"20734","RSD",2016-01-05,"prodajni",0.00879199
"20735","SCR",2016-01-05,"prodajni",0.0828500414
"20736","AMD",2016-01-05,"prodajni",0.00206719
"20737","SBD",2016-01-05,"prodajni",0.12505
"20738","AZN",2016-01-05,"prodajni",0.63969493
"20739","SLL",2016-01-05,"prodajni",0.0002416626
"20740","TOP",2016-01-05,"prodajni",0.4397009358
"20741","BZD",2016-01-05,"prodajni",0.5006634241
"20742","MWK",2016-01-05,"prodajni",0.0014823623
"20743","GMD",2016-01-05,"prodajni",0.0249438981
"20744","BIF",2016-01-05,"prodajni",0.0006476679
"20745","SOS",2016-01-05,"prodajni",0.0016313214
"20746","HTG",2016-01-05,"prodajni",0.0175008839
"20747","GNF",2016-01-05,"prodajni",0.0001302422
"20748","MVR",2016-01-05,"prodajni",0.0664452553
"20749","MNT",2016-01-05,"prodajni",0.000501882
"20750","CDF",2016-01-05,"prodajni",0.001089324
"20751","STD",2016-01-05,"prodajni",4.38347e-05
"20752","TJS",2016-01-05,"prodajni",0.140645
"20753","KPW",2016-01-05,"prodajni",0.0077034
"20754","MMK",2016-01-05,"prodajni",0.0007707123
"20755","LSL",2016-01-05,"prodajni",0.0639845448
"20756","LRD",2016-01-05,"prodajni",0.0117646926
"20757","KGS",2016-01-05,"prodajni",0.013176
"20758","GIP",2016-01-05,"prodajni",1.4663051182
"20759","XPT",2016-01-05,"prodajni",890.3145793019
"20760","MDL",2016-01-05,"prodajni",0.0508387722
"20761","CUP",2016-01-05,"prodajni",0.0377358491
"20762","KHR",2016-01-05,"prodajni",0.0002481389
"20763","MKD",2016-01-05,"prodajni",0.0174672451
"20764","VUV",2016-01-05,"prodajni",0.0091928468
"20765","MRO",2016-01-05,"prodajni",0.0033167432
"20766","ANG",2016-01-05,"prodajni",0.5641745256
"20767","SZL",2016-01-05,"prodajni",0.0639845448
"20768","CVE",2016-01-05,"prodajni",0.009732362
"20769","SRD",2016-01-05,"prodajni",0.2515722334
"20770","XPD",2016-01-05,"prodajni",540.7236851141
"20771","SVC",2016-01-05,"prodajni",0.1142857143
"20772","BSD",2016-01-05,"prodajni",1
"20773","XDR",2016-01-05,"prodajni",1.3776951201
"20774","RWF",2016-01-05,"prodajni",0.0013370417
"20775","AWG",2016-01-05,"prodajni",0.5586592179
"20776","DJF",2016-01-05,"prodajni",0.0056401572
"20777","BTN",2016-01-05,"prodajni",0.0150290733
"20778","KMF",2016-01-05,"prodajni",0.0021834868
"20779","WST",2016-01-05,"prodajni",0.3800004629
"20780","SPL",2016-01-05,"prodajni",5.9999999988
"20781","ERN",2016-01-05,"prodajni",0.09551101
"20782","FKP",2016-01-05,"prodajni",1.4663051182
"20783","SHP",2016-01-05,"prodajni",1.4663051182
"20784","JEP",2016-01-05,"prodajni",1.4663051182
"20785","TMT",2016-01-05,"prodajni",0.2857142857
"20786","TVD",2016-01-05,"prodajni",0.7151077177
"20787","IMP",2016-01-05,"prodajni",1.4663051182
"20788","GGP",2016-01-05,"prodajni",1.4663051182
"20789","ZMW",2016-01-05,"prodajni",0.0901713711
"20790","USD",2016-01-06,"prodajni",1
"20791","EUR",2016-01-06,"prodajni",1.0761153652
"20792","GBP",2016-01-06,"prodajni",1.4627344195
"20793","INR",2016-01-06,"prodajni",0.0149878856
"20794","AUD",2016-01-06,"prodajni",0.706920657
"20795","CAD",2016-01-06,"prodajni",0.7100680994
"20796","SGD",2016-01-06,"prodajni",0.6963710033
"20797","CHF",2016-01-06,"prodajni",0.9916692802
"20798","MYR",2016-01-06,"prodajni",0.2266274011
"20799","JPY",2016-01-06,"prodajni",0.0084342115
"20800","CNY",2016-01-06,"prodajni",0.1525149592
"20801","NZD",2016-01-06,"prodajni",0.6640011346
"20802","THB",2016-01-06,"prodajni",0.0275863144
"20803","HUF",2016-01-06,"prodajni",0.0034188098
"20804","AED",2016-01-06,"prodajni",0.2722820981
"20805","HKD",2016-01-06,"prodajni",0.1289890773
"20806","MXN",2016-01-06,"prodajni",0.057336412
"20807","ZAR",2016-01-06,"prodajni",0.0632655107
"20808","PHP",2016-01-06,"prodajni",0.0212412384
"20809","SEK",2016-01-06,"prodajni",0.1162151448
"20810","IDR",2016-01-06,"prodajni",7.17119e-05
"20811","SAR",2016-01-06,"prodajni",0.2663896486
"20812","BRL",2016-01-06,"prodajni",0.249033522
"20813","TRY",2016-01-06,"prodajni",0.3328812991
"20814","KES",2016-01-06,"prodajni",0.0097841905
"20815","KRW",2016-01-06,"prodajni",0.0008327762
"20816","EGP",2016-01-06,"prodajni",0.1276748564
"20817","IQD",2016-01-06,"prodajni",0.0009087439
"20818","NOK",2016-01-06,"prodajni",0.1114450286
"20819","KWD",2016-01-06,"prodajni",3.2866817843
"20820","RUB",2016-01-06,"prodajni",0.0134218687
"20821","DKK",2016-01-06,"prodajni",0.1442199493
"20822","PKR",2016-01-06,"prodajni",0.0095379674
"20823","ILS",2016-01-06,"prodajni",0.2534665988
"20824","PLN",2016-01-06,"prodajni",0.2472774091
"20825","QAR",2016-01-06,"prodajni",0.2745889056
"20826","XAU",2016-01-06,"prodajni",1090.7284266188
"20827","OMR",2016-01-06,"prodajni",2.5972022755
"20828","COP",2016-01-06,"prodajni",0.0003072756
"20829","CLP",2016-01-06,"prodajni",0.00140005
"20830","TWD",2016-01-06,"prodajni",0.0300122367
"20831","ARS",2016-01-06,"prodajni",0.0720349929
"20832","CZK",2016-01-06,"prodajni",0.039817376
"20833","VND",2016-01-06,"prodajni",4.45074e-05
"20834","MAD",2016-01-06,"prodajni",0.1002047723
"20835","JOD",2016-01-06,"prodajni",1.4075436765
"20836","BHD",2016-01-06,"prodajni",2.6532623942
"20837","XOF",2016-01-06,"prodajni",0.0016405273
"20838","LKR",2016-01-06,"prodajni",0.00695091
"20839","UAH",2016-01-06,"prodajni",0.0427606152
"20840","NGN",2016-01-06,"prodajni",0.0050335942
"20841","TND",2016-01-06,"prodajni",0.4859980923
"20842","UGX",2016-01-06,"prodajni",0.0002954593
"20843","RON",2016-01-06,"prodajni",0.2378826604
"20844","BDT",2016-01-06,"prodajni",0.012752744
"20845","PEN",2016-01-06,"prodajni",0.2925070496
"20846","GEL",2016-01-06,"prodajni",0.41409465
"20847","XAF",2016-01-06,"prodajni",0.0016405273
"20848","FJD",2016-01-06,"prodajni",0.46539822
"20849","VEF",2016-01-06,"prodajni",0.1582318568
"20850","HRK",2016-01-06,"prodajni",0.1408578028
"20851","UZS",2016-01-06,"prodajni",0.00035587
"20852","BGN",2016-01-06,"prodajni",0.549980358
"20853","DZD",2016-01-06,"prodajni",0.0092497274
"20854","IRR",2016-01-06,"prodajni",3.33257e-05
"20855","DOP",2016-01-06,"prodajni",0.0219380709
"20856","ISK",2016-01-06,"prodajni",0.0076034195
"20857","XAG",2016-01-06,"prodajni",13.9817374516
"20858","CRC",2016-01-06,"prodajni",0.0018641843
"20859","SYP",2016-01-06,"prodajni",0.00529616
"20860","LYD",2016-01-06,"prodajni",0.7326007326
"20861","JMD",2016-01-06,"prodajni",0.0083147623
"20862","MUR",2016-01-06,"prodajni",0.0274951415
"20863","GHS",2016-01-06,"prodajni",0.2588229754
"20864","AOA",2016-01-06,"prodajni",0.0064305796
"20865","UYU",2016-01-06,"prodajni",0.0330843203
"20866","AFN",2016-01-06,"prodajni",0.0145996613
"20867","LBP",2016-01-06,"prodajni",0.0006616502
"20868","XPF",2016-01-06,"prodajni",0.0090178468
"20869","TTD",2016-01-06,"prodajni",0.1559512508
"20870","TZS",2016-01-06,"prodajni",0.0004579997
"20871","ALL",2016-01-06,"prodajni",0.00783593
"20872","XCD",2016-01-06,"prodajni",0.37037037
"20873","GTQ",2016-01-06,"prodajni",0.1305438844
"20874","NPR",2016-01-06,"prodajni",0.0096669728
"20875","BOB",2016-01-06,"prodajni",0.1447217396
"20876","ZWD",2016-01-06,"prodajni",0.0027631943
"20877","BBD",2016-01-06,"prodajni",0.5
"20878","CUC",2016-01-06,"prodajni",1
"20879","LAK",2016-01-06,"prodajni",0.000122697
"20880","BND",2016-01-06,"prodajni",0.6963710033
"20881","BWP",2016-01-06,"prodajni",0.0880825
"20882","HNL",2016-01-06,"prodajni",0.0447121954
"20883","PYG",2016-01-06,"prodajni",0.0001704447
"20884","ETB",2016-01-06,"prodajni",0.0471809801
"20885","NAD",2016-01-06,"prodajni",0.0632655107
"20886","PGK",2016-01-06,"prodajni",0.3324995144
"20887","SDG",2016-01-06,"prodajni",0.1633348484
"20888","MOP",2016-01-06,"prodajni",0.1252321138
"20889","NIO",2016-01-06,"prodajni",0.03577741
"20890","BMD",2016-01-06,"prodajni",1
"20891","KZT",2016-01-06,"prodajni",0.0028932656
"20892","PAB",2016-01-06,"prodajni",1
"20893","BAM",2016-01-06,"prodajni",0.5502090495
"20894","GYD",2016-01-06,"prodajni",0.0048430796
"20895","YER",2016-01-06,"prodajni",0.0046515636
"20896","MGA",2016-01-06,"prodajni",0.0003104781
"20897","KYD",2016-01-06,"prodajni",1.2195122
"20898","MZN",2016-01-06,"prodajni",0.021515285
"20899","RSD",2016-01-06,"prodajni",0.0088047695
"20900","SCR",2016-01-06,"prodajni",0.0828500414
"20901","AMD",2016-01-06,"prodajni",0.00206719
"20902","SBD",2016-01-06,"prodajni",0.1238
"20903","AZN",2016-01-06,"prodajni",0.63887755
"20904","SLL",2016-01-06,"prodajni",0.0002354254
"20905","TOP",2016-01-06,"prodajni",0.4472622719
"20906","BZD",2016-01-06,"prodajni",0.5009841007
"20907","MWK",2016-01-06,"prodajni",0.0014867285
"20908","GMD",2016-01-06,"prodajni",0.0251807762
"20909","BIF",2016-01-06,"prodajni",0.0006401669
"20910","SOS",2016-01-06,"prodajni",0.0016341198
"20911","HTG",2016-01-06,"prodajni",0.0175716034
"20912","GNF",2016-01-06,"prodajni",0.0001295839
"20913","MVR",2016-01-06,"prodajni",0.0655300781
"20914","MNT",2016-01-06,"prodajni",0.0005018099
"20915","CDF",2016-01-06,"prodajni",0.0010833475
"20916","STD",2016-01-06,"prodajni",4.38812e-05
"20917","TJS",2016-01-06,"prodajni",0.13946807
"20918","KPW",2016-01-06,"prodajni",0.0075959567
"20919","MMK",2016-01-06,"prodajni",0.000770836
"20920","LSL",2016-01-06,"prodajni",0.0632655107
"20921","LRD",2016-01-06,"prodajni",0.0117558713
"20922","KGS",2016-01-06,"prodajni",0.01317523
"20923","GIP",2016-01-06,"prodajni",1.4627344195
"20924","XPT",2016-01-06,"prodajni",876.7956555827
"20925","MDL",2016-01-06,"prodajni",0.049438755
"20926","CUP",2016-01-06,"prodajni",0.0377358491
"20927","KHR",2016-01-06,"prodajni",0.0002476815
"20928","MKD",2016-01-06,"prodajni",0.0174855523
"20929","VUV",2016-01-06,"prodajni",0.0090375601
"20930","MRO",2016-01-06,"prodajni",0.0033333333
"20931","ANG",2016-01-06,"prodajni",0.5612978041
"20932","SZL",2016-01-06,"prodajni",0.0632655107
"20933","CVE",2016-01-06,"prodajni",0.0097576755
"20934","SRD",2016-01-06,"prodajni",0.2504646198
"20935","XPD",2016-01-06,"prodajni",517.8022484216
"20936","SVC",2016-01-06,"prodajni",0.1142857143
"20937","BSD",2016-01-06,"prodajni",1
"20938","XDR",2016-01-06,"prodajni",1.37883489
"20939","RWF",2016-01-06,"prodajni",0.0013337204
"20940","AWG",2016-01-06,"prodajni",0.5586592179
"20941","DJF",2016-01-06,"prodajni",0.005634864
"20942","BTN",2016-01-06,"prodajni",0.0149878856
"20943","KMF",2016-01-06,"prodajni",0.0021873697
"20944","WST",2016-01-06,"prodajni",0.383929756
"20945","SPL",2016-01-06,"prodajni",5.9999999988
"20946","ERN",2016-01-06,"prodajni",0.09551101
"20947","FKP",2016-01-06,"prodajni",1.4627344195
"20948","SHP",2016-01-06,"prodajni",1.4627344195
"20949","JEP",2016-01-06,"prodajni",1.4627344195
"20950","TMT",2016-01-06,"prodajni",0.2857142857
"20951","TVD",2016-01-06,"prodajni",0.706920657
"20952","IMP",2016-01-06,"prodajni",1.4627344195
"20953","GGP",2016-01-06,"prodajni",1.4627344195
"20954","ZMW",2016-01-06,"prodajni",0.0904709659
"20955","USD",2016-01-07,"prodajni",1
"20956","EUR",2016-01-07,"prodajni",1.0859022083
"20957","GBP",2016-01-07,"prodajni",1.4577617381
"20958","INR",2016-01-07,"prodajni",0.0150109564
"20959","AUD",2016-01-07,"prodajni",0.7022920977
"20960","CAD",2016-01-07,"prodajni",0.7112571876
"20961","SGD",2016-01-07,"prodajni",0.6989467228
"20962","CHF",2016-01-07,"prodajni",0.9981018568
"20963","MYR",2016-01-07,"prodajni",0.2278671305
"20964","JPY",2016-01-07,"prodajni",0.008472753
"20965","CNY",2016-01-07,"prodajni",0.1516598476
"20966","NZD",2016-01-07,"prodajni",0.6651180374
"20967","THB",2016-01-07,"prodajni",0.0275960168
"20968","HUF",2016-01-07,"prodajni",0.0034538704
"20969","AED",2016-01-07,"prodajni",0.27225627
"20970","HKD",2016-01-07,"prodajni",0.1289612675
"20971","MXN",2016-01-07,"prodajni",0.0566513136
"20972","ZAR",2016-01-07,"prodajni",0.0625519917
"20973","PHP",2016-01-07,"prodajni",0.0212140325
"20974","SEK",2016-01-07,"prodajni",0.1174350608
"20975","IDR",2016-01-07,"prodajni",7.21822e-05
"20976","SAR",2016-01-07,"prodajni",0.2663133635
"20977","BRL",2016-01-07,"prodajni",0.2470592163
"20978","TRY",2016-01-07,"prodajni",0.3336854841
"20979","KES",2016-01-07,"prodajni",0.009784927
"20980","KRW",2016-01-07,"prodajni",0.0008379578
"20981","EGP",2016-01-07,"prodajni",0.1277906355
"20982","IQD",2016-01-07,"prodajni",0.0009140768
"20983","NOK",2016-01-07,"prodajni",0.1120876756
"20984","KWD",2016-01-07,"prodajni",3.2892576471
"20985","RUB",2016-01-07,"prodajni",0.0134100027
"20986","DKK",2016-01-07,"prodajni",0.1455503198
"20987","PKR",2016-01-07,"prodajni",0.0095328885
"20988","ILS",2016-01-07,"prodajni",0.2545674126
"20989","PLN",2016-01-07,"prodajni",0.250373005
